Campaign ID,Campaign Name,Adgroup ID,Adgroup Name,Criterion ID,Criterion Name,Start Date,End Date,Current Bid,Bid,Clicks,Costs,Impressions
270950714,(DG)(PLA) Individual Products,19000315874,67252,18283950120,67252,20160206,20160212,0.05,0.01,0,0.00,3
270950714,(DG)(PLA) Individual Products,19000315874,67252,18283950120,67252,20160206,20160212,0.05,0.05,0,0.00,6
270950714,(DG)(PLA) Individual Products,19000315874,67252,18283950120,67252,20160206,20160212,0.05,0.42,0,0.00,17
270950714,(DG)(PLA) Individual Products,19000315874,67252,18283950120,67252,20160206,20160212,0.05,0.71,0,0.00,42
270950714,(DG)(PLA) Individual Products,19000315874,67252,18283950120,67252,20160206,20160212,0.05,0.89,1,0.33,55
270950714,(DG)(PLA) Individual Products,19000315874,67252,18283950120,67252,20160206,20160212,0.05,1.04,1,0.40,74
270950714,(DG)(PLA) Individual Products,19000315874,67252,18283950120,67252,20160206,20160212,0.05,1.20,1,0.63,93
270950714,(DG)(PLA) Individual Products,19000315874,67252,18283950120,67252,20160206,20160212,0.05,1.69,1,0.65,96
270950714,(DG)(PLA) Individual Products,19000315874,67252,18283950120,67252,20160206,20160212,0.05,1.79,1,0.80,114
270950714,(DG)(PLA) Individual Products,19000315874,67252,18283950120,67252,20160206,20160212,0.05,2.13,1,0.84,122
270950714,(DG)(PLA) Individual Products,19000315874,67252,51320962143,67252,20160206,20160212,0.05,0.01,0,0.00,3
270950714,(DG)(PLA) Individual Products,19000315874,67252,51320962143,67252,20160206,20160212,0.05,0.05,0,0.00,6
270950714,(DG)(PLA) Individual Products,19000315874,67252,51320962143,67252,20160206,20160212,0.05,0.42,0,0.00,17
270950714,(DG)(PLA) Individual Products,19000315874,67252,51320962143,67252,20160206,20160212,0.05,0.71,0,0.00,42
270950714,(DG)(PLA) Individual Products,19000315874,67252,51320962143,67252,20160206,20160212,0.05,0.89,1,0.33,55
270950714,(DG)(PLA) Individual Products,19000315874,67252,51320962143,67252,20160206,20160212,0.05,1.04,1,0.40,74
270950714,(DG)(PLA) Individual Products,19000315874,67252,51320962143,67252,20160206,20160212,0.05,1.20,1,0.63,93
270950714,(DG)(PLA) Individual Products,19000315874,67252,51320962143,67252,20160206,20160212,0.05,1.69,1,0.65,96
270950714,(DG)(PLA) Individual Products,19000315874,67252,51320962143,67252,20160206,20160212,0.05,1.79,1,0.80,114
270950714,(DG)(PLA) Individual Products,19000315874,67252,51320962143,67252,20160206,20160212,0.05,2.13,1,0.84,122
270950714,(DG)(PLA) Individual Products,18854262794,DFN16WWNFLMR16,119831750954,dfn16wwnflmr16,20160206,20160212,1.00,0.02,0,0.00,3
270950714,(DG)(PLA) Individual Products,18854262794,DFN16WWNFLMR16,119831750954,dfn16wwnflmr16,20160206,20160212,1.00,0.55,2,0.58,71
270950714,(DG)(PLA) Individual Products,18854262794,DFN16WWNFLMR16,119831750954,dfn16wwnflmr16,20160206,20160212,1.00,1.00,6,4.19,247
270950714,(DG)(PLA) Individual Products,18854262794,DFN16WWNFLMR16,119831750954,dfn16wwnflmr16,20160206,20160212,1.00,1.30,13,12.70,543
270950714,(DG)(PLA) Individual Products,18854262794,DFN16WWNFLMR16,119831750954,dfn16wwnflmr16,20160206,20160212,1.00,1.52,21,24.30,864
270950714,(DG)(PLA) Individual Products,18854262794,DFN16WWNFLMR16,119831750954,dfn16wwnflmr16,20160206,20160212,1.00,1.74,29,38.20,1190
270950714,(DG)(PLA) Individual Products,18854262794,DFN16WWNFLMR16,119831750954,dfn16wwnflmr16,20160206,20160212,1.00,1.99,36,53.40,1500
270950714,(DG)(PLA) Individual Products,18854262794,DFN16WWNFLMR16,119831750954,dfn16wwnflmr16,20160206,20160212,1.00,2.28,42,69.20,1790
270950714,(DG)(PLA) Individual Products,18854262794,DFN16WWNFLMR16,119831750954,dfn16wwnflmr16,20160206,20160212,1.00,2.63,48,85.10,2040
270950714,(DG)(PLA) Individual Products,18854262794,DFN16WWNFLMR16,119831750954,dfn16wwnflmr16,20160206,20160212,1.00,3.00,55,110.00,2260
270950714,(DG)(PLA) Individual Products,19068528434,35641,48739985244,35641,20160206,20160212,1.25,0.01,0,0.00,21
270950714,(DG)(PLA) Individual Products,19068528434,35641,48739985244,35641,20160206,20160212,1.25,0.47,2,0.43,390
270950714,(DG)(PLA) Individual Products,19068528434,35641,48739985244,35641,20160206,20160212,1.25,0.91,4,2.37,896
270950714,(DG)(PLA) Individual Products,19068528434,35641,48739985244,35641,20160206,20160212,1.25,1.25,8,6.56,1560
