Campaign ID,Campaign Name,Adgroup ID,Adgroup Name,Start Date,End Date,Current Bid,Bid,Clicks,Costs,Impressions
82822091,SEM NB USA,13621559771,Cheap Lacrosse Gear,20160207,20160213,0.60,0.26,0,0.00,18
82822091,SEM NB USA,13621559771,Cheap Lacrosse Gear,20160207,20160213,0.60,0.60,0,0.00,33
82822091,SEM NB USA,13621559771,Cheap Lacrosse Gear,20160207,20160213,0.60,0.83,0,0.00,39
82822091,SEM NB USA,13621559771,Cheap Lacrosse Gear,20160207,20160213,0.60,1.31,0,0.00,56
82822091,SEM NB USA,13621559771,Cheap Lacrosse Gear,20160207,20160213,0.60,1.86,0,0.00,68
82822091,SEM NB USA,13621559771,Cheap Lacrosse Gear,20160207,20160213,0.60,2.86,0,0.00,75
82822451,SEM Shafts- General,13238637851,MBM General - Lax Shafts,20160207,20160213,0.62,0.40,0,0.00,45
82822451,SEM Shafts- General,13238637851,MBM General - Lax Shafts,20160207,20160213,0.62,0.62,4,3.03,89
82822451,SEM Shafts- General,13238637851,MBM General - Lax Shafts,20160207,20160213,0.62,1.06,4,3.39,119
82822451,SEM Shafts- General,13238637851,MBM General - Lax Shafts,20160207,20160213,0.62,1.56,5,4.12,147
82822451,SEM Shafts- General,13238637851,MBM General - Lax Shafts,20160207,20160213,0.62,2.68,5,4.28,190
82822451,SEM Shafts- General,13238637851,MBM General - Lax Shafts,20160207,20160213,0.62,4.13,5,4.28,239
82822451,SEM Shafts- General,13238637851,MBM General - Lax Shafts,20160207,20160213,0.62,6.70,5,4.28,291
263025131,SEM Shafts - Items,21314559491,Item - ECD Carbon Shaft,20160207,20160213,0.49,0.28,0,0.00,67
263025131,SEM Shafts - Items,21314559491,Item - ECD Carbon Shaft,20160207,20160213,0.49,0.42,0,0.00,98
82822691,SEM Arm Pads - General,13040652011,MBM General - Lacrosse Elbow Pads,20160207,20160213,0.55,0.29,0,0.00,170
82822691,SEM Arm Pads - General,13040652011,MBM General - Lacrosse Elbow Pads,20160207,20160213,0.55,0.36,0,0.00,224
82822691,SEM Arm Pads - General,13040652011,MBM General - Lacrosse Elbow Pads,20160207,20160213,0.55,0.44,0,0.00,273
82822691,SEM Arm Pads - General,13040652011,MBM General - Lacrosse Elbow Pads,20160207,20160213,0.55,0.55,0,0.00,312
82822691,SEM Arm Pads - General,13040652011,MBM General - Lacrosse Elbow Pads,20160207,20160213,0.55,0.83,0,0.00,340
82822691,SEM Arm Pads - General,13040652011,MBM General - Lacrosse Elbow Pads,20160207,20160213,0.55,1.38,0,0.00,360
82822691,SEM Arm Pads - General,13040652011,MBM General - Lacrosse Elbow Pads,20160207,20160213,0.55,5.10,0,0.00,375
263025131,SEM Shafts - Items,21314558771,Item - Brine Clutch Shaft,20160207,20160213,0.75,0.44,0,0.00,8
263025131,SEM Shafts - Items,21314558771,Item - Brine Clutch Shaft,20160207,20160213,0.75,0.75,0,0.00,15
263025131,SEM Shafts - Items,21314558771,Item - Brine Clutch Shaft,20160207,20160213,0.75,1.10,0,0.00,20
82822091,SEM NB USA,4160315891,Lacrosse Equipment,20160207,20160213,0.45,0.34,0,0.00,413
82822091,SEM NB USA,4160315891,Lacrosse Equipment,20160207,20160213,0.45,0.45,0,0.00,826
82822091,SEM NB USA,4160315891,Lacrosse Equipment,20160207,20160213,0.45,0.66,0,0.00,1190
82822091,SEM NB USA,4160315891,Lacrosse Equipment,20160207,20160213,0.45,0.88,0,0.00,1520
82822091,SEM NB USA,4160315891,Lacrosse Equipment,20160207,20160213,0.45,1.16,0,0.00,1800
82822091,SEM NB USA,4160315891,Lacrosse Equipment,20160207,20160213,0.45,1.47,0,0.00,2010
82822091,SEM NB USA,4160315891,Lacrosse Equipment,20160207,20160213,0.45,2.24,0,0.00,2150
263025131,SEM Shafts - Items,21314556851,Item - Warrior Kryptolyte Shaft,20160207,20160213,0.69,0.28,1,0.31,27
263025131,SEM Shafts - Items,21314556851,Item - Warrior Kryptolyte Shaft,20160207,20160213,0.69,0.55,3,1.05,42
263025131,SEM Shafts - Items,21314556851,Item - Warrior Kryptolyte Shaft,20160207,20160213,0.69,0.69,6,3.16,54
263025131,SEM Shafts - Items,21314556851,Item - Warrior Kryptolyte Shaft,20160207,20160213,0.69,1.05,6,3.99,65
263025131,SEM Shafts - Items,21314556851,Item - Warrior Kryptolyte Shaft,20160207,20160213,0.69,1.34,6,3.99,74
263025131,SEM Shafts - Items,21314556851,Item - Warrior Kryptolyte Shaft,20160207,20160213,0.69,1.77,6,3.99,82
82823411,SEM Helmets - General,13020392531,EM General - Lax Helmets,20160207,20160213,1.20,0.66,2,0.40,35
82823411,SEM Helmets - General,13020392531,EM General - Lax Helmets,20160207,20160213,1.20,0.90,2,1.11,48
82823411,SEM Helmets - General,13020392531,EM General - Lax Helmets,20160207,20160213,1.20,1.13,3,1.40,59
82823411,SEM Helmets - General,13020392531,EM General - Lax Helmets,20160207,20160213,1.20,1.20,3,2.45,68
82823411,SEM Helmets - General,13020392531,EM General - Lax Helmets,20160207,20160213,1.20,1.29,3,2.45,76
82823411,SEM Helmets - General,13020392531,EM General - Lax Helmets,20160207,20160213,1.20,1.54,3,2.45,88
82823411,SEM Helmets - General,13020392531,EM General - Lax Helmets,20160207,20160213,1.20,2.34,3,2.71,98
82822091,SEM NB USA,13621560011,Cheap Lacrosse Pads,20160207,20160213,0.60,0.32,0,0.00,19
82822091,SEM NB USA,13621560011,Cheap Lacrosse Pads,20160207,20160213,0.60,0.42,0,0.00,25
82822091,SEM NB USA,13621560011,Cheap Lacrosse Pads,20160207,20160213,0.60,0.53,0,0.00,31
82822091,SEM NB USA,13621560011,Cheap Lacrosse Pads,20160207,20160213,0.60,0.60,0,0.00,37
82822091,SEM NB USA,13621560011,Cheap Lacrosse Pads,20160207,20160213,0.60,0.88,0,0.00,43
82822451,SEM Shafts- General,4160327891,MBM General - Lacrosse Shafts,20160207,20160213,0.45,0.35,0,0.00,368
82822451,SEM Shafts- General,4160327891,MBM General - Lacrosse Shafts,20160207,20160213,0.45,0.45,0,0.00,736
82822451,SEM Shafts- General,4160327891,MBM General - Lacrosse Shafts,20160207,20160213,0.45,0.60,0,0.00,1300
82822451,SEM Shafts- General,4160327891,MBM General - Lacrosse Shafts,20160207,20160213,0.45,0.77,0,0.00,1800
82822451,SEM Shafts- General,4160327891,MBM General - Lacrosse Shafts,20160207,20160213,0.45,1.01,0,0.00,2300
82822451,SEM Shafts- General,4160327891,MBM General - Lacrosse Shafts,20160207,20160213,0.45,1.34,0,0.00,2740
82822451,SEM Shafts- General,4160327891,MBM General - Lacrosse Shafts,20160207,20160213,0.45,2.39,0,0.00,3110
82822331,SEM Heads - General,4160317091,MBM General - Lacrosse Heads,20160207,20160213,0.35,0.30,0,0.00,353
82822331,SEM Heads - General,4160317091,MBM General - Lacrosse Heads,20160207,20160213,0.35,0.35,0,0.00,675
82822331,SEM Heads - General,4160317091,MBM General - Lacrosse Heads,20160207,20160213,0.35,0.44,0,0.00,1250
82822331,SEM Heads - General,4160317091,MBM General - Lacrosse Heads,20160207,20160213,0.35,0.57,0,0.00,1760
82822331,SEM Heads - General,4160317091,MBM General - Lacrosse Heads,20160207,20160213,0.35,0.74,0,0.00,2200
82822331,SEM Heads - General,4160317091,MBM General - Lacrosse Heads,20160207,20160213,0.35,1.05,0,0.00,2570
82822331,SEM Heads - General,4160317091,MBM General - Lacrosse Heads,20160207,20160213,0.35,1.68,0,0.00,2860
82824131,SEM Balls,4160388011,Item - Bucket of Balls,20160207,20160213,0.47,0.23,1,0.21,65
82824131,SEM Balls,4160388011,Item - Bucket of Balls,20160207,20160213,0.47,0.32,2,0.64,88
82824131,SEM Balls,4160388011,Item - Bucket of Balls,20160207,20160213,0.47,0.42,2,0.70,111
82824131,SEM Balls,4160388011,Item - Bucket of Balls,20160207,20160213,0.47,0.47,4,1.72,126
82824131,SEM Balls,4160388011,Item - Bucket of Balls,20160207,20160213,0.47,0.59,7,3.25,135
82824131,SEM Balls,4160388011,Item - Bucket of Balls,20160207,20160213,0.47,0.95,7,3.98,144
