Campaign ID,Campaign Name,Adgroup ID,Adgroup Name,Criterion ID,Criterion Name,Start Date,End Date,Current Bid,Bid,Clicks,Costs,Impressions
315570251,GSN - Heads - General,24111414491,GSN General - Heads,18283950120,heads,20160206,20160212,1.21,2.65,50,63.80,3760
315570251,GSN - Heads - General,24111414491,GSN General - Heads,18283950120,heads,20160206,20160212,1.21,3.00,53,77.10,4070
315573371,GSN - Tape - General,24111419291,GSN General - Tape,67253516961,tape,20160206,20160212,0.45,0.02,0,0.00,2
315573371,GSN - Tape - General,24111419291,GSN General - Tape,67253516961,tape,20160206,20160212,0.45,0.05,0,0.00,77
315573371,GSN - Tape - General,24111419291,GSN General - Tape,67253516961,tape,20160206,20160212,0.45,0.20,1,0.08,140
315573371,GSN - Tape - General,24111419291,GSN General - Tape,67253516961,tape,20160206,20160212,0.45,0.45,1,0.46,195
315573371,GSN - Tape - General,24111419291,GSN General - Tape,67253516961,tape,20160206,20160212,0.45,0.75,2,1.50,250
315573371,GSN - Tape - General,24111419291,GSN General - Tape,67253516961,tape,20160206,20160212,0.45,0.97,3,2.68,315
315573371,GSN - Tape - General,24111419291,GSN General - Tape,67253516961,tape,20160206,20160212,0.45,1.27,3,3.97,374
315573371,GSN - Tape - General,24111419291,GSN General - Tape,67253516961,tape,20160206,20160212,0.45,1.69,3,5.00,406
315573371,GSN - Tape - General,24111419291,GSN General - Tape,67253516961,tape,20160206,20160212,0.45,2.20,4,5.93,408
315573371,GSN - Tape - General,24111419291,GSN General - Tape,67253516961,tape,20160206,20160212,0.45,2.72,4,6.45,409
315571571,GSN - Novelties - General,24111416291,GSN General - Novelties,18283950120,novelties,20160206,20160212,0.29,0.03,0,0.00,2
315571571,GSN - Novelties - General,24111416291,GSN General - Novelties,18283950120,novelties,20160206,20160212,0.29,0.04,0,0.00,4
315571571,GSN - Novelties - General,24111416291,GSN General - Novelties,18283950120,novelties,20160206,20160212,0.29,0.16,0,0.00,5
315571571,GSN - Novelties - General,24111416291,GSN General - Novelties,18283950120,novelties,20160206,20160212,0.29,0.29,0,0.00,6
315571571,GSN - Novelties - General,24111416291,GSN General - Novelties,18283950120,novelties,20160206,20160212,0.29,0.35,0,0.00,7
315571571,GSN - Novelties - General,24111416291,GSN General - Novelties,18283950120,novelties,20160206,20160212,0.29,0.42,0,0.00,9
315571571,GSN - Novelties - General,24111416291,GSN General - Novelties,18283950120,novelties,20160206,20160212,0.29,0.49,0,0.00,10
315571571,GSN - Novelties - General,24111416291,GSN General - Novelties,18283950120,novelties,20160206,20160212,0.29,0.53,0,0.00,10
315572651,GSN - Sports Medicine - General,24111418211,GSN General - Sports Medicine,18283950120,sports medicine,20160206,20160212,0.29,0.01,0,0.00,7
315572651,GSN - Sports Medicine - General,24111418211,GSN General - Sports Medicine,18283950120,sports medicine,20160206,20160212,0.29,0.29,3,0.36,255
315572651,GSN - Sports Medicine - General,24111418211,GSN General - Sports Medicine,18283950120,sports medicine,20160206,20160212,0.29,0.55,53,20.30,3710
315572651,GSN - Sports Medicine - General,24111418211,GSN General - Sports Medicine,18283950120,sports medicine,20160206,20160212,0.29,0.69,91,44.40,8060
315572651,GSN - Sports Medicine - General,24111418211,GSN General - Sports Medicine,18283950120,sports medicine,20160206,20160212,0.29,0.83,146,84.00,12100
315572651,GSN - Sports Medicine - General,24111418211,GSN General - Sports Medicine,18283950120,sports medicine,20160206,20160212,0.29,1.02,215,157.00,16100
315572651,GSN - Sports Medicine - General,24111418211,GSN General - Sports Medicine,18283950120,sports medicine,20160206,20160212,0.29,1.29,296,267.00,19700
315572651,GSN - Sports Medicine - General,24111418211,GSN General - Sports Medicine,18283950120,sports medicine,20160206,20160212,0.29,1.69,383,435.00,22000
315572651,GSN - Sports Medicine - General,24111418211,GSN General - Sports Medicine,18283950120,sports medicine,20160206,20160212,0.29,2.15,427,558.00,23200
315572651,GSN - Sports Medicine - General,24111418211,GSN General - Sports Medicine,18283950120,sports medicine,20160206,20160212,0.29,2.63,448,636.00,23600
315568691,GSN - Apparel Accessories - General,24111412691,GSN General - Apparel Accessories,18283950120,apparel accessories,20160206,20160212,0.33,0.01,0,0.00,3
315568691,GSN - Apparel Accessories - General,24111412691,GSN General - Apparel Accessories,18283950120,apparel accessories,20160206,20160212,0.33,0.33,5,0.78,170
315568691,GSN - Apparel Accessories - General,24111412691,GSN General - Apparel Accessories,18283950120,apparel accessories,20160206,20160212,0.33,0.53,8,2.32,261
315568691,GSN - Apparel Accessories - General,24111412691,GSN General - Apparel Accessories,18283950120,apparel accessories,20160206,20160212,0.33,0.74,10,4.24,354
315568691,GSN - Apparel Accessories - General,24111412691,GSN General - Apparel Accessories,18283950120,apparel accessories,20160206,20160212,0.33,0.95,13,7.60,438
315568691,GSN - Apparel Accessories - General,24111412691,GSN General - Apparel Accessories,18283950120,apparel accessories,20160206,20160212,0.33,1.24,16,11.40,507
315568691,GSN - Apparel Accessories - General,24111412691,GSN General - Apparel Accessories,18283950120,apparel accessories,20160206,20160212,0.33,1.60,18,15.80,562
315568691,GSN - Apparel Accessories - General,24111412691,GSN General - Apparel Accessories,18283950120,apparel accessories,20160206,20160212,0.33,2.03,20,19.50,594
315568691,GSN - Apparel Accessories - General,24111412691,GSN General - Apparel Accessories,18283950120,apparel accessories,20160206,20160212,0.33,2.46,20,21.10,617
315568691,GSN - Apparel Accessories - General,24111412691,GSN General - Apparel Accessories,18283950120,apparel accessories,20160206,20160212,0.33,2.92,21,24.10,627
315571571,GSN - Novelties - General,24111416291,GSN General - Novelties,70833354846,novelties,20160206,20160212,0.29,0.03,0,0.00,2
315571571,GSN - Novelties - General,24111416291,GSN General - Novelties,70833354846,novelties,20160206,20160212,0.29,0.04,0,0.00,4
315571571,GSN - Novelties - General,24111416291,GSN General - Novelties,70833354846,novelties,20160206,20160212,0.29,0.16,0,0.00,5
315571571,GSN - Novelties - General,24111416291,GSN General - Novelties,70833354846,novelties,20160206,20160212,0.29,0.29,0,0.00,6
315571571,GSN - Novelties - General,24111416291,GSN General - Novelties,70833354846,novelties,20160206,20160212,0.29,0.35,0,0.00,7
315571571,GSN - Novelties - General,24111416291,GSN General - Novelties,70833354846,novelties,20160206,20160212,0.29,0.42,0,0.00,9
315571571,GSN - Novelties - General,24111416291,GSN General - Novelties,70833354846,novelties,20160206,20160212,0.29,0.49,0,0.00,10
315571571,GSN - Novelties - General,24111416291,GSN General - Novelties,70833354846,novelties,20160206,20160212,0.29,0.53,0,0.00,10
315572171,GSN - Shirts - General,24111417011,GSN General - Shirts,62980829498,shirts,20160206,20160212,0.30,0.01,1,0.00,10
315572171,GSN - Shirts - General,24111417011,GSN General - Shirts,62980829498,shirts,20160206,20160212,0.30,0.30,2,0.13,123
315572171,GSN - Shirts - General,24111417011,GSN General - Shirts,62980829498,shirts,20160206,20160212,0.30,0.56,4,0.84,326
315572171,GSN - Shirts - General,24111417011,GSN General - Shirts,62980829498,shirts,20160206,20160212,0.30,0.79,6,2.13,536
315572171,GSN - Shirts - General,24111417011,GSN General - Shirts,62980829498,shirts,20160206,20160212,0.30,1.03,9,4.36,742
315572171,GSN - Shirts - General,24111417011,GSN General - Shirts,62980829498,shirts,20160206,20160212,0.30,1.30,12,7.95,933
315572171,GSN - Shirts - General,24111417011,GSN General - Shirts,62980829498,shirts,20160206,20160212,0.30,1.64,14,11.40,1100
315572171,GSN - Shirts - General,24111417011,GSN General - Shirts,62980829498,shirts,20160206,20160212,0.30,2.04,17,14.50,1230
315572171,GSN - Shirts - General,24111417011,GSN General - Shirts,62980829498,shirts,20160206,20160212,0.30,2.49,18,17.10,1310
315572171,GSN - Shirts - General,24111417011,GSN General - Shirts,62980829498,shirts,20160206,20160212,0.30,2.99,19,19.00,1350
315571811,GSN - Rib Pads - General,24111416651,GSN General - Rib Pads,18283950120,rib pads,20160206,20160212,0.53,0.01,0,0.00,4
315571811,GSN - Rib Pads - General,24111416651,GSN General - Rib Pads,18283950120,rib pads,20160206,20160212,0.53,0.53,0,0.00,77
315571811,GSN - Rib Pads - General,24111416651,GSN General - Rib Pads,18283950120,rib pads,20160206,20160212,0.53,0.70,2,1.76,256
315571811,GSN - Rib Pads - General,24111416651,GSN General - Rib Pads,18283950120,rib pads,20160206,20160212,0.53,0.83,5,4.78,445
315571811,GSN - Rib Pads - General,24111416651,GSN General - Rib Pads,18283950120,rib pads,20160206,20160212,0.53,1.05,6,7.85,622
315571811,GSN - Rib Pads - General,24111416651,GSN General - Rib Pads,18283950120,rib pads,20160206,20160212,0.53,1.38,7,10.90,769
315571811,GSN - Rib Pads - General,24111416651,GSN General - Rib Pads,18283950120,rib pads,20160206,20160212,0.53,1.70,7,14.00,915
315571811,GSN - Rib Pads - General,24111416651,GSN General - Rib Pads,18283950120,rib pads,20160206,20160212,0.53,2.09,8,16.50,1030
315571811,GSN - Rib Pads - General,24111416651,GSN General - Rib Pads,18283950120,rib pads,20160206,20160212,0.53,2.52,8,19.50,1120
315571811,GSN - Rib Pads - General,24111416651,GSN General - Rib Pads,18283950120,rib pads,20160206,20160212,0.53,3.00,8,21.60,1170
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,18283950120,starter sets,20160206,20160212,0.45,0.01,3,0.02,139
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,18283950120,starter sets,20160206,20160212,0.45,0.04,36,0.74,1930
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,18283950120,starter sets,20160206,20160212,0.45,0.05,41,0.95,2320
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,18283950120,starter sets,20160206,20160212,0.45,0.24,60,4.01,3150
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,18283950120,starter sets,20160206,20160212,0.45,0.45,93,16.40,4040
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,18283950120,starter sets,20160206,20160212,0.45,0.82,149,63.90,4920
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,18283950120,starter sets,20160206,20160212,0.45,1.25,186,110.00,5640
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,18283950120,starter sets,20160206,20160212,0.45,1.76,215,166.00,6050
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,18283950120,starter sets,20160206,20160212,0.45,2.30,228,206.00,6210
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,18283950120,starter sets,20160206,20160212,0.45,2.84,234,234.00,6330
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,18283950120,arm pads,20160206,20160212,0.65,0.01,0,0.00,43
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,18283950120,arm pads,20160206,20160212,0.65,0.65,9,2.16,565
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,18283950120,arm pads,20160206,20160212,0.65,0.85,35,12.50,1280
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,18283950120,arm pads,20160206,20160212,0.65,1.02,59,25.80,2020
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,18283950120,arm pads,20160206,20160212,0.65,1.19,79,42.70,2750
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,18283950120,arm pads,20160206,20160212,0.65,1.39,100,63.90,3440
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,18283950120,arm pads,20160206,20160212,0.65,1.70,122,93.50,4010
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,18283950120,arm pads,20160206,20160212,0.65,2.10,137,125.00,4400
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,18283950120,arm pads,20160206,20160212,0.65,2.54,148,156.00,4710
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,18283950120,arm pads,20160206,20160212,0.65,3.01,155,181.00,4870
315571691,GSN - Outerwear - General,24111416531,GSN General - Outerwear,18283950120,outerwear,20160206,20160212,0.29,0.01,0,0.00,6
315571691,GSN - Outerwear - General,24111416531,GSN General - Outerwear,18283950120,outerwear,20160206,20160212,0.29,0.29,0,0.00,37
315571691,GSN - Outerwear - General,24111416531,GSN General - Outerwear,18283950120,outerwear,20160206,20160212,0.29,0.71,3,1.72,442
315571691,GSN - Outerwear - General,24111416531,GSN General - Outerwear,18283950120,outerwear,20160206,20160212,0.29,0.87,6,5.48,1090
315571691,GSN - Outerwear - General,24111416531,GSN General - Outerwear,18283950120,outerwear,20160206,20160212,0.29,0.91,7,6.55,1340
315571691,GSN - Outerwear - General,24111416531,GSN General - Outerwear,18283950120,outerwear,20160206,20160212,0.29,1.09,10,12.60,1900
315571691,GSN - Outerwear - General,24111416531,GSN General - Outerwear,18283950120,outerwear,20160206,20160212,0.29,1.30,12,16.80,2230
315571691,GSN - Outerwear - General,24111416531,GSN General - Outerwear,18283950120,outerwear,20160206,20160212,0.29,1.83,14,23.00,2420
315571691,GSN - Outerwear - General,24111416531,GSN General - Outerwear,18283950120,outerwear,20160206,20160212,0.29,2.40,16,29.10,2530
315571691,GSN - Outerwear - General,24111416531,GSN General - Outerwear,18283950120,outerwear,20160206,20160212,0.29,3.00,17,33.40,2600
315571331,GSN - Mouthguards - General,24111416051,GSN General - Mouthguards,105308700011,mouthguards,20160206,20160212,0.26,0.01,0,0.00,3
315571331,GSN - Mouthguards - General,24111416051,GSN General - Mouthguards,105308700011,mouthguards,20160206,20160212,0.26,0.26,0,0.00,48
315571331,GSN - Mouthguards - General,24111416051,GSN General - Mouthguards,105308700011,mouthguards,20160206,20160212,0.26,0.58,1,0.80,190
315571331,GSN - Mouthguards - General,24111416051,GSN General - Mouthguards,105308700011,mouthguards,20160206,20160212,0.26,0.81,1,1.83,338
315571331,GSN - Mouthguards - General,24111416051,GSN General - Mouthguards,105308700011,mouthguards,20160206,20160212,0.26,1.01,2,2.95,486
315571331,GSN - Mouthguards - General,24111416051,GSN General - Mouthguards,105308700011,mouthguards,20160206,20160212,0.26,1.29,2,4.28,622
315571331,GSN - Mouthguards - General,24111416051,GSN General - Mouthguards,105308700011,mouthguards,20160206,20160212,0.26,1.75,3,6.27,697
315571331,GSN - Mouthguards - General,24111416051,GSN General - Mouthguards,105308700011,mouthguards,20160206,20160212,0.26,2.21,3,8.24,773
315571331,GSN - Mouthguards - General,24111416051,GSN General - Mouthguards,105308700011,mouthguards,20160206,20160212,0.26,2.61,3,11.50,849
315571331,GSN - Mouthguards - General,24111416051,GSN General - Mouthguards,105308700011,mouthguards,20160206,20160212,0.26,2.99,4,14.40,943
315572411,GSN - Shoulder Pads - General,24111417971,GSN General - Shoulder Pads,103863797771,shoulder pads,20160206,20160212,0.47,0.01,0,0.00,18
315572411,GSN - Shoulder Pads - General,24111417971,GSN General - Shoulder Pads,103863797771,shoulder pads,20160206,20160212,0.47,0.47,9,1.50,257
315572411,GSN - Shoulder Pads - General,24111417971,GSN General - Shoulder Pads,103863797771,shoulder pads,20160206,20160212,0.47,0.76,63,18.90,1070
315572411,GSN - Shoulder Pads - General,24111417971,GSN General - Shoulder Pads,103863797771,shoulder pads,20160206,20160212,0.47,0.99,121,47.70,2090
315572411,GSN - Shoulder Pads - General,24111417971,GSN General - Shoulder Pads,103863797771,shoulder pads,20160206,20160212,0.47,1.19,183,87.90,3070
315572411,GSN - Shoulder Pads - General,24111417971,GSN General - Shoulder Pads,103863797771,shoulder pads,20160206,20160212,0.47,1.40,234,133.00,4060
315572411,GSN - Shoulder Pads - General,24111417971,GSN General - Shoulder Pads,103863797771,shoulder pads,20160206,20160212,0.47,1.69,286,191.00,4950
315572411,GSN - Shoulder Pads - General,24111417971,GSN General - Shoulder Pads,103863797771,shoulder pads,20160206,20160212,0.47,2.07,336,266.00,5650
315572411,GSN - Shoulder Pads - General,24111417971,GSN General - Shoulder Pads,103863797771,shoulder pads,20160206,20160212,0.47,2.52,369,321.00,6150
315572411,GSN - Shoulder Pads - General,24111417971,GSN General - Shoulder Pads,103863797771,shoulder pads,20160206,20160212,0.47,3.01,385,362.00,6430
315572051,GSN - Shafts - General,24111416891,GSN General - Shafts,18283950120,shafts,20160206,20160212,1.17,0.01,0,0.00,6
315572051,GSN - Shafts - General,24111416891,GSN General - Shafts,18283950120,shafts,20160206,20160212,1.17,0.45,4,0.43,266
315572051,GSN - Shafts - General,24111416891,GSN General - Shafts,18283950120,shafts,20160206,20160212,1.17,0.86,8,2.29,636
315572051,GSN - Shafts - General,24111416891,GSN General - Shafts,18283950120,shafts,20160206,20160212,1.17,1.17,15,6.69,1170
315572051,GSN - Shafts - General,24111416891,GSN General - Shafts,18283950120,shafts,20160206,20160212,1.17,1.41,24,15.20,1730
315572051,GSN - Shafts - General,24111416891,GSN General - Shafts,18283950120,shafts,20160206,20160212,1.17,1.66,34,28.30,2290
315572051,GSN - Shafts - General,24111416891,GSN General - Shafts,18283950120,shafts,20160206,20160212,1.17,1.95,43,41.40,2790
315572051,GSN - Shafts - General,24111416891,GSN General - Shafts,18283950120,shafts,20160206,20160212,1.17,2.26,50,56.70,3290
315572051,GSN - Shafts - General,24111416891,GSN General - Shafts,18283950120,shafts,20160206,20160212,1.17,2.63,59,75.30,3700
315572051,GSN - Shafts - General,24111416891,GSN General - Shafts,18283950120,shafts,20160206,20160212,1.17,3.01,66,95.40,4040
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,105787196171,starter sets,20160206,20160212,0.45,0.01,3,0.02,139
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,105787196171,starter sets,20160206,20160212,0.45,0.04,36,0.74,1930
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,105787196171,starter sets,20160206,20160212,0.45,0.05,41,0.95,2320
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,105787196171,starter sets,20160206,20160212,0.45,0.24,60,4.01,3150
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,105787196171,starter sets,20160206,20160212,0.45,0.45,93,16.40,4040
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,105787196171,starter sets,20160206,20160212,0.45,0.82,149,63.90,4920
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,105787196171,starter sets,20160206,20160212,0.45,1.25,186,110.00,5640
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,105787196171,starter sets,20160206,20160212,0.45,1.76,215,166.00,6050
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,105787196171,starter sets,20160206,20160212,0.45,2.30,228,206.00,6210
315572891,GSN - Starter Sets - General,24111418571,GSN General - Starter Sets,105787196171,starter sets,20160206,20160212,0.45,2.84,234,234.00,6330
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,102485057051,arm pads,20160206,20160212,0.65,0.01,0,0.00,43
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,102485057051,arm pads,20160206,20160212,0.65,0.65,9,2.16,565
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,102485057051,arm pads,20160206,20160212,0.65,0.85,35,12.50,1280
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,102485057051,arm pads,20160206,20160212,0.65,1.02,59,25.80,2020
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,102485057051,arm pads,20160206,20160212,0.65,1.19,79,42.70,2750
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,102485057051,arm pads,20160206,20160212,0.65,1.39,100,63.90,3440
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,102485057051,arm pads,20160206,20160212,0.65,1.70,122,93.50,4010
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,102485057051,arm pads,20160206,20160212,0.65,2.10,137,125.00,4400
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,102485057051,arm pads,20160206,20160212,0.65,2.54,148,156.00,4710
315568811,GSN - Arm Pads - General,24111412811,GSN General - Arm Pads,102485057051,arm pads,20160206,20160212,0.65,3.01,155,181.00,4870
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,105786693251,stx hats,20160206,20160212,0.36,0.01,0,0.00,5
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,105786693251,stx hats,20160206,20160212,0.36,0.03,0,0.00,16
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,105786693251,stx hats,20160206,20160212,0.36,0.04,1,0.01,21
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,105786693251,stx hats,20160206,20160212,0.36,0.12,2,0.04,24
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,105786693251,stx hats,20160206,20160212,0.36,0.36,2,0.07,27
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,105786693251,stx hats,20160206,20160212,0.36,0.79,2,0.12,27
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,105786693251,stx hats,20160206,20160212,0.36,0.99,3,0.30,30
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,105786693251,stx hats,20160206,20160212,0.36,1.36,3,1.01,31
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,105786693251,stx hats,20160206,20160212,0.36,1.73,3,1.30,32
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,105786693251,stx hats,20160206,20160212,0.36,2.06,4,1.63,33
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,18283950120,stx hats,20160206,20160212,0.36,0.01,0,0.00,5
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,18283950120,stx hats,20160206,20160212,0.36,0.03,0,0.00,16
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,18283950120,stx hats,20160206,20160212,0.36,0.04,1,0.01,21
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,18283950120,stx hats,20160206,20160212,0.36,0.12,2,0.04,24
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,18283950120,stx hats,20160206,20160212,0.36,0.36,2,0.07,27
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,18283950120,stx hats,20160206,20160212,0.36,0.79,2,0.12,27
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,18283950120,stx hats,20160206,20160212,0.36,0.99,3,0.30,30
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,18283950120,stx hats,20160206,20160212,0.36,1.36,3,1.01,31
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,18283950120,stx hats,20160206,20160212,0.36,1.73,3,1.30,32
315593291,GSN - Hats - Brand: STX - Brands,24111489491,GSN Brand - STX Hats,18283950120,stx hats,20160206,20160212,0.36,2.06,4,1.63,33
315572171,GSN - Shirts - General,24111417011,GSN General - Shirts,18283950120,shirts,20160206,20160212,0.30,0.01,1,0.00,10
315572171,GSN - Shirts - General,24111417011,GSN General - Shirts,18283950120,shirts,20160206,20160212,0.30,0.30,2,0.13,123
315572171,GSN - Shirts - General,24111417011,GSN General - Shirts,18283950120,shirts,20160206,20160212,0.30,0.56,4,0.84,326
315572171,GSN - Shirts - General,24111417011,GSN General - Shirts,18283950120,shirts,20160206,20160212,0.30,0.79,6,2.13,536
315572171,GSN - Shirts - General,24111417011,GSN General - Shirts,18283950120,shirts,20160206,20160212,0.30,1.03,9,4.36,742
315572171,GSN - Shirts - General,24111417011,GSN General - Shirts,18283950120,shirts,20160206,20160212,0.30,1.30,12,7.95,933
315572171,GSN - Shirts - General,24111417011,GSN General - Shirts,18283950120,shirts,20160206,20160212,0.30,1.64,14,11.40,1100
315572171,GSN - Shirts - General,24111417011,GSN General - Shirts,18283950120,shirts,20160206,20160212,0.30,2.04,17,14.50,1230
