Campaign ID,Campaign Name,Adgroup ID,Adgroup Name,Criterion ID,Criterion Name,Start Date,End Date,Current Bid,Bid,Clicks,Costs,Impressions
314617850,GSN - Shop By Application - Shower - General,19037015570,GSN General - Shop By Application - Shower,18283950120,shop by application - shower,20160206,20160212,0.17,0.01,10,0.09,916
314617850,GSN - Shop By Application - Shower - General,19037015570,GSN General - Shop By Application - Shower,18283950120,shop by application - shower,20160206,20160212,0.17,0.17,36,2.25,4050
314617850,GSN - Shop By Application - Shower - General,19037015570,GSN General - Shop By Application - Shower,18283950120,shop by application - shower,20160206,20160212,0.17,0.42,101,22.90,10900
314617850,GSN - Shop By Application - Shower - General,19037015570,GSN General - Shop By Application - Shower,18283950120,shop by application - shower,20160206,20160212,0.17,0.59,169,66.70,18700
314617850,GSN - Shop By Application - Shower - General,19037015570,GSN General - Shop By Application - Shower,18283950120,shop by application - shower,20160206,20160212,0.17,0.78,250,141.00,26300
314617850,GSN - Shop By Application - Shower - General,19037015570,GSN General - Shop By Application - Shower,18283950120,shop by application - shower,20160206,20160212,0.17,1.00,337,254.00,33400
314617850,GSN - Shop By Application - Shower - General,19037015570,GSN General - Shop By Application - Shower,18283950120,shop by application - shower,20160206,20160212,0.17,1.29,424,398.00,39300
314617850,GSN - Shop By Application - Shower - General,19037015570,GSN General - Shop By Application - Shower,18283950120,shop by application - shower,20160206,20160212,0.17,1.64,509,559.00,44000
314617850,GSN - Shop By Application - Shower - General,19037015570,GSN General - Shop By Application - Shower,18283950120,shop by application - shower,20160206,20160212,0.17,2.05,578,719.00,46900
314617850,GSN - Shop By Application - Shower - General,19037015570,GSN General - Shop By Application - Shower,18283950120,shop by application - shower,20160206,20160212,0.17,2.47,622,845.00,48300
314615690,GSN - Shop By Application - Fireplace - General,19037013290,GSN General - Shop By Application - Fireplace,152975420450,shop by application - fireplace,20160206,20160212,0.11,0.01,10,0.16,335
314615690,GSN - Shop By Application - Fireplace - General,19037013290,GSN General - Shop By Application - Fireplace,152975420450,shop by application - fireplace,20160206,20160212,0.11,0.11,26,2.14,1850
314615690,GSN - Shop By Application - Fireplace - General,19037013290,GSN General - Shop By Application - Fireplace,152975420450,shop by application - fireplace,20160206,20160212,0.11,0.31,54,12.60,4830
314615690,GSN - Shop By Application - Fireplace - General,19037013290,GSN General - Shop By Application - Fireplace,152975420450,shop by application - fireplace,20160206,20160212,0.11,0.48,97,38.70,8110
314615690,GSN - Shop By Application - Fireplace - General,19037013290,GSN General - Shop By Application - Fireplace,152975420450,shop by application - fireplace,20160206,20160212,0.11,0.63,142,79.10,11200
314615690,GSN - Shop By Application - Fireplace - General,19037013290,GSN General - Shop By Application - Fireplace,152975420450,shop by application - fireplace,20160206,20160212,0.11,0.80,201,144.00,14600
314615690,GSN - Shop By Application - Fireplace - General,19037013290,GSN General - Shop By Application - Fireplace,152975420450,shop by application - fireplace,20160206,20160212,0.11,1.01,260,230.00,17200
314615690,GSN - Shop By Application - Fireplace - General,19037013290,GSN General - Shop By Application - Fireplace,152975420450,shop by application - fireplace,20160206,20160212,0.11,1.32,313,345.00,19000
314615690,GSN - Shop By Application - Fireplace - General,19037013290,GSN General - Shop By Application - Fireplace,152975420450,shop by application - fireplace,20160206,20160212,0.11,1.66,351,458.00,20000
314615690,GSN - Shop By Application - Fireplace - General,19037013290,GSN General - Shop By Application - Fireplace,152975420450,shop by application - fireplace,20160206,20160212,0.11,2.00,371,532.00,20500
314616050,GSN - Shop By Application - Swimming Pool - General,19037013650,GSN General - Shop By Application - Swimming Pool,18283950120,shop by application - swimming pool,20160206,20160212,0.17,0.01,6,0.07,559
314616050,GSN - Shop By Application - Swimming Pool - General,19037013650,GSN General - Shop By Application - Swimming Pool,18283950120,shop by application - swimming pool,20160206,20160212,0.17,0.17,20,1.45,2310
314616050,GSN - Shop By Application - Swimming Pool - General,19037013650,GSN General - Shop By Application - Swimming Pool,18283950120,shop by application - swimming pool,20160206,20160212,0.17,0.43,41,8.87,4990
314616050,GSN - Shop By Application - Swimming Pool - General,19037013650,GSN General - Shop By Application - Swimming Pool,18283950120,shop by application - swimming pool,20160206,20160212,0.17,0.59,57,20.90,7880
314616050,GSN - Shop By Application - Swimming Pool - General,19037013650,GSN General - Shop By Application - Swimming Pool,18283950120,shop by application - swimming pool,20160206,20160212,0.17,0.77,75,42.20,10800
314616050,GSN - Shop By Application - Swimming Pool - General,19037013650,GSN General - Shop By Application - Swimming Pool,18283950120,shop by application - swimming pool,20160206,20160212,0.17,1.03,94,78.50,13500
314616050,GSN - Shop By Application - Swimming Pool - General,19037013650,GSN General - Shop By Application - Swimming Pool,18283950120,shop by application - swimming pool,20160206,20160212,0.17,1.37,115,132.00,15600
