Campaign ID,Campaign Name,Adgroup ID,Adgroup Name,Criterion ID,Criterion Name,Start Date,End Date,Current Bid,Bid,Clicks,Costs,Impressions
246637210,GSN - Western Hats - General,19091331130,GSN General - Western Hats,104047163050,western hats,20160228,20160305,0.31,0.01,10,0.12,787
246637210,GSN - Western Hats - General,19091331130,GSN General - Western Hats,104047163050,western hats,20160228,20160305,0.31,0.31,84,12.20,9110
246637210,GSN - Western Hats - General,19091331130,GSN General - Western Hats,104047163050,western hats,20160228,20160305,0.31,0.59,232,63.30,20100
246637210,GSN - Western Hats - General,19091331130,GSN General - Western Hats,104047163050,western hats,20160228,20160305,0.31,0.79,469,182.00,32500
246637210,GSN - Western Hats - General,19091331130,GSN General - Western Hats,104047163050,western hats,20160228,20160305,0.31,0.99,735,367.00,44500
246637210,GSN - Western Hats - General,19091331130,GSN General - Western Hats,104047163050,western hats,20160228,20160305,0.31,1.24,1040,642.00,56100
246637210,GSN - Western Hats - General,19091331130,GSN General - Western Hats,104047163050,western hats,20160228,20160305,0.31,1.57,1360,1,020.00,65600
246637210,GSN - Western Hats - General,19091331130,GSN General - Western Hats,104047163050,western hats,20160228,20160305,0.31,2.02,1630,1,450.00,72200
246637210,GSN - Western Hats - General,19091331130,GSN General - Western Hats,104047163050,western hats,20160228,20160305,0.31,2.51,1790,1,760.00,75600
246637210,GSN - Western Hats - General,19091331130,GSN General - Western Hats,104047163050,western hats,20160228,20160305,0.31,3.01,1880,1,980.00,77600
246636850,GSN - Spring & Summer Hats - General,19091330770,GSN General - Spring & Summer Hats,18283950120,spring & summer hats,20160228,20160305,0.16,0.01,3,0.04,115
246636850,GSN - Spring & Summer Hats - General,19091330770,GSN General - Spring & Summer Hats,18283950120,spring & summer hats,20160228,20160305,0.16,0.16,7,0.40,659
246636850,GSN - Spring & Summer Hats - General,19091330770,GSN General - Spring & Summer Hats,18283950120,spring & summer hats,20160228,20160305,0.16,0.38,11,2.35,1460
246636850,GSN - Spring & Summer Hats - General,19091330770,GSN General - Spring & Summer Hats,18283950120,spring & summer hats,20160228,20160305,0.16,0.53,16,7.47,2330
246636850,GSN - Spring & Summer Hats - General,19091330770,GSN General - Spring & Summer Hats,18283950120,spring & summer hats,20160228,20160305,0.16,0.72,22,17.00,3130
246636850,GSN - Spring & Summer Hats - General,19091330770,GSN General - Spring & Summer Hats,18283950120,spring & summer hats,20160228,20160305,0.16,0.98,29,32.20,3890
246636850,GSN - Spring & Summer Hats - General,19091330770,GSN General - Spring & Summer Hats,18283950120,spring & summer hats,20160228,20160305,0.16,1.30,35,50.40,4530
246636850,GSN - Spring & Summer Hats - General,19091330770,GSN General - Spring & Summer Hats,18283950120,spring & summer hats,20160228,20160305,0.16,1.72,42,71.30,4930
246636850,GSN - Spring & Summer Hats - General,19091330770,GSN General - Spring & Summer Hats,18283950120,spring & summer hats,20160228,20160305,0.16,2.19,47,92.90,5070
