Campaign ID,Campaign Name,Adgroup ID,Adgroup Name,Start Date,End Date,Current Bid,Bid,Clicks,Costs,Impressions
33872053,Racquets Brand - Prince,1352610553,Prince Specific,20160207,20160213,0.43,0.28,3,0.62,987
33872053,Racquets Brand - Prince,1352610553,Prince Specific,20160207,20160213,0.43,0.37,4,0.87,1440
33872053,Racquets Brand - Prince,1352610553,Prince Specific,20160207,20160213,0.43,0.50,6,1.98,1890
33872053,Racquets Brand - Prince,1352610553,Prince Specific,20160207,20160213,0.43,0.82,7,3.35,2380
33872053,Racquets Brand - Prince,1352610553,Prince Specific,20160207,20160213,0.43,1.21,7,3.42,2870
33872053,Racquets Brand - Prince,1352610553,Prince Specific,20160207,20160213,0.43,1.85,8,4.24,3310
33872053,Racquets Brand - Prince,1352610553,Prince Specific,20160207,20160213,0.43,4.10,9,8.25,3660
57473293,Nike Men's Apparel,2131065493,Federer Tennis Shoes,20160207,20160213,0.46,0.35,4,0.77,605
57473293,Nike Men's Apparel,2131065493,Federer Tennis Shoes,20160207,20160213,0.46,0.50,6,1.69,889
57473293,Nike Men's Apparel,2131065493,Federer Tennis Shoes,20160207,20160213,0.46,0.63,9,2.77,1180
57473293,Nike Men's Apparel,2131065493,Federer Tennis Shoes,20160207,20160213,0.46,1.09,9,3.31,1400
57473293,Nike Men's Apparel,2131065493,Federer Tennis Shoes,20160207,20160213,0.46,1.59,9,3.53,1590
57473293,Nike Men's Apparel,2131065493,Federer Tennis Shoes,20160207,20160213,0.46,2.23,11,5.38,1780
57473293,Nike Men's Apparel,2131065493,Federer Tennis Shoes,20160207,20160213,0.46,3.72,11,5.77,1940
57444013,Nike Women's Apparel,2130133453,Nike Pleated Skirts,20160207,20160213,0.57,0.54,0,0.00,35
57444013,Nike Women's Apparel,2130133453,Nike Pleated Skirts,20160207,20160213,0.57,0.60,0,0.00,49
57444013,Nike Women's Apparel,2130133453,Nike Pleated Skirts,20160207,20160213,0.57,0.68,0,0.00,61
57444013,Nike Women's Apparel,2130133453,Nike Pleated Skirts,20160207,20160213,0.57,0.86,0,0.00,69
57444013,Nike Women's Apparel,2130133453,Nike Pleated Skirts,20160207,20160213,0.57,1.09,0,0.00,75
57444013,Nike Women's Apparel,2130133453,Nike Pleated Skirts,20160207,20160213,0.57,2.50,0,0.00,82
