Campaign ID,Campaign Name,Adgroup ID,Adgroup Name,Criterion ID,Criterion Name,Start Date,End Date,Current Bid,Bid,Clicks,Costs,Impressions
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,81181087758,wakeboards,20160206,20160212,0.59,0.01,3,0.03,61
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,81181087758,wakeboards,20160206,20160212,0.59,0.26,18,1.67,804
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,81181087758,wakeboards,20160206,20160212,0.59,0.59,30,8.69,1420
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,81181087758,wakeboards,20160206,20160212,0.59,0.90,72,39.90,2180
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,81181087758,wakeboards,20160206,20160212,0.59,1.18,119,84.40,2990
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,81181087758,wakeboards,20160206,20160212,0.59,1.51,150,125.00,3720
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,81181087758,wakeboards,20160206,20160212,0.59,1.85,180,168.00,4420
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,81181087758,wakeboards,20160206,20160212,0.59,2.20,209,223.00,5090
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,81181087758,wakeboards,20160206,20160212,0.59,2.61,231,271.00,5640
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,81181087758,wakeboards,20160206,20160212,0.59,3.01,255,318.00,6140
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,18283950120,wakeboard bindings,20160206,20160212,0.66,0.01,2,0.01,42
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,18283950120,wakeboard bindings,20160206,20160212,0.66,0.34,13,1.09,545
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,18283950120,wakeboard bindings,20160206,20160212,0.66,0.66,24,5.10,1070
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,18283950120,wakeboard bindings,20160206,20160212,0.66,0.97,46,18.60,1500
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,18283950120,wakeboard bindings,20160206,20160212,0.66,1.26,68,38.50,1940
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,18283950120,wakeboard bindings,20160206,20160212,0.66,1.55,86,55.10,2360
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,18283950120,wakeboard bindings,20160206,20160212,0.66,1.88,106,76.80,2750
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,18283950120,wakeboard bindings,20160206,20160212,0.66,2.21,121,94.90,3110
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,18283950120,wakeboard bindings,20160206,20160212,0.66,2.60,133,114.00,3420
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,18283950120,wakeboard bindings,20160206,20160212,0.66,3.01,142,133.00,3650
182832198,GSN - All Products,14122930038,GSN General - All Products,18283950120,,20160206,20160212,0.20,0.01,0,0.00,37
182832198,GSN - All Products,14122930038,GSN General - All Products,18283950120,,20160206,20160212,0.20,0.20,3,0.09,150
182832198,GSN - All Products,14122930038,GSN General - All Products,18283950120,,20160206,20160212,0.20,0.51,6,0.63,276
182832198,GSN - All Products,14122930038,GSN General - All Products,18283950120,,20160206,20160212,0.20,0.73,11,2.13,417
182832198,GSN - All Products,14122930038,GSN General - All Products,18283950120,,20160206,20160212,0.20,1.01,14,3.55,545
182832198,GSN - All Products,14122930038,GSN General - All Products,18283950120,,20160206,20160212,0.20,1.29,17,5.53,672
182832198,GSN - All Products,14122930038,GSN General - All Products,18283950120,,20160206,20160212,0.20,1.68,20,7.96,761
182832198,GSN - All Products,14122930038,GSN General - All Products,18283950120,,20160206,20160212,0.20,2.06,26,12.40,850
182832198,GSN - All Products,14122930038,GSN General - All Products,18283950120,,20160206,20160212,0.20,2.53,28,15.70,910
182832198,GSN - All Products,14122930038,GSN General - All Products,18283950120,,20160206,20160212,0.20,3.00,32,18.70,959
266110518,GSN - Bags - General,20142084798,GSN General - Bags,18283950120,bags,20160206,20160212,0.42,0.01,1,0.01,10
266110518,GSN - Bags - General,20142084798,GSN General - Bags,18283950120,bags,20160206,20160212,0.42,0.42,2,0.13,62
266110518,GSN - Bags - General,20142084798,GSN General - Bags,18283950120,bags,20160206,20160212,0.42,0.60,3,0.71,98
266110518,GSN - Bags - General,20142084798,GSN General - Bags,18283950120,bags,20160206,20160212,0.42,0.82,6,2.10,137
266110518,GSN - Bags - General,20142084798,GSN General - Bags,18283950120,bags,20160206,20160212,0.42,1.02,6,2.36,163
266110518,GSN - Bags - General,20142084798,GSN General - Bags,18283950120,bags,20160206,20160212,0.42,1.29,7,3.32,195
266110518,GSN - Bags - General,20142084798,GSN General - Bags,18283950120,bags,20160206,20160212,0.42,1.65,7,4.04,214
266110518,GSN - Bags - General,20142084798,GSN General - Bags,18283950120,bags,20160206,20160212,0.42,2.10,8,4.89,224
266110518,GSN - Bags - General,20142084798,GSN General - Bags,18283950120,bags,20160206,20160212,0.42,2.54,8,6.35,237
266110518,GSN - Bags - General,20142084798,GSN General - Bags,18283950120,bags,20160206,20160212,0.42,2.99,9,6.72,246
266119758,GSN - Vests - Brand: Connelly - Brands,20142234198,GSN Brand - Connelly Vests,81486424998,connelly vests,20160206,20160212,0.44,0.61,0,0.00,1
266119758,GSN - Vests - Brand: Connelly - Brands,20142234198,GSN Brand - Connelly Vests,81486424998,connelly vests,20160206,20160212,0.44,0.66,0,0.00,1
266119758,GSN - Vests - Brand: Connelly - Brands,20142234198,GSN Brand - Connelly Vests,81486424998,connelly vests,20160206,20160212,0.44,0.72,0,0.00,2
266119758,GSN - Vests - Brand: Connelly - Brands,20142234198,GSN Brand - Connelly Vests,81486424998,connelly vests,20160206,20160212,0.44,0.86,0,0.00,2
266119758,GSN - Vests - Brand: Connelly - Brands,20142234198,GSN Brand - Connelly Vests,81486424998,connelly vests,20160206,20160212,0.44,0.88,0,0.00,3
266117478,GSN - Gloves - Brand: Connelly - Brands,20142211638,GSN Brand - Connelly Gloves,81485325798,connelly gloves,20160203,20160209,0.44,0.96,0,0.00,1
266117478,GSN - Gloves - Brand: Connelly - Brands,20142211638,GSN Brand - Connelly Gloves,81485325798,connelly gloves,20160203,20160209,0.44,1.32,0,0.00,2
266110758,GSN - Boardshorts - General,20142118518,GSN General - Boardshorts,81484932078,boardshorts,20160206,20160212,0.38,0.01,0,0.00,18
266110758,GSN - Boardshorts - General,20142118518,GSN General - Boardshorts,81484932078,boardshorts,20160206,20160212,0.38,0.38,1,0.08,86
266110758,GSN - Boardshorts - General,20142118518,GSN General - Boardshorts,81484932078,boardshorts,20160206,20160212,0.38,0.69,2,1.37,172
266110758,GSN - Boardshorts - General,20142118518,GSN General - Boardshorts,81484932078,boardshorts,20160206,20160212,0.38,0.86,3,2.27,217
266110758,GSN - Boardshorts - General,20142118518,GSN General - Boardshorts,81484932078,boardshorts,20160206,20160212,0.38,1.03,4,3.56,285
266110758,GSN - Boardshorts - General,20142118518,GSN General - Boardshorts,81484932078,boardshorts,20160206,20160212,0.38,1.28,6,6.41,364
266110758,GSN - Boardshorts - General,20142118518,GSN General - Boardshorts,81484932078,boardshorts,20160206,20160212,0.38,1.57,7,8.43,413
266110758,GSN - Boardshorts - General,20142118518,GSN General - Boardshorts,81484932078,boardshorts,20160206,20160212,0.38,2.00,8,10.70,447
266110758,GSN - Boardshorts - General,20142118518,GSN General - Boardshorts,81484932078,boardshorts,20160206,20160212,0.38,2.49,8,12.60,464
266110758,GSN - Boardshorts - General,20142118518,GSN General - Boardshorts,81484932078,boardshorts,20160206,20160212,0.38,3.01,9,15.20,471
266115918,GSN - Bags - Brand: CWB - Brands,20142159438,GSN Brand - CWB Bags,81487921158,cwb bags,20160206,20160212,0.44,1.45,0,0.00,1
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,18283950120,wakeboards,20160206,20160212,0.59,0.01,3,0.03,61
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,18283950120,wakeboards,20160206,20160212,0.59,0.26,18,1.67,804
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,18283950120,wakeboards,20160206,20160212,0.59,0.59,30,8.69,1420
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,18283950120,wakeboards,20160206,20160212,0.59,0.90,72,39.90,2180
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,18283950120,wakeboards,20160206,20160212,0.59,1.18,119,84.40,2990
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,18283950120,wakeboards,20160206,20160212,0.59,1.51,150,125.00,3720
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,18283950120,wakeboards,20160206,20160212,0.59,1.85,180,168.00,4420
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,18283950120,wakeboards,20160206,20160212,0.59,2.20,209,223.00,5090
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,18283950120,wakeboards,20160206,20160212,0.59,2.61,231,271.00,5640
266111958,GSN - Wakeboards - General,20142119838,GSN General - Wakeboards,18283950120,wakeboards,20160206,20160212,0.59,3.01,255,318.00,6140
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,137996418558,water ski bindings,20160206,20160212,0.38,0.01,0,0.00,1
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,137996418558,water ski bindings,20160206,20160212,0.38,0.38,0,0.00,13
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,137996418558,water ski bindings,20160206,20160212,0.38,0.66,0,0.00,24
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,137996418558,water ski bindings,20160206,20160212,0.38,0.95,1,0.73,37
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,137996418558,water ski bindings,20160206,20160212,0.38,1.21,1,1.01,48
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,137996418558,water ski bindings,20160206,20160212,0.38,1.48,2,2.76,67
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,137996418558,water ski bindings,20160206,20160212,0.38,1.58,2,2.89,74
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,137996418558,water ski bindings,20160206,20160212,0.38,2.04,2,3.24,78
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,137996418558,water ski bindings,20160206,20160212,0.38,2.52,3,3.58,82
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,137996418558,water ski bindings,20160206,20160212,0.38,2.99,3,3.76,85
266119758,GSN - Vests - Brand: Connelly - Brands,20142234198,GSN Brand - Connelly Vests,18283950120,connelly vests,20160206,20160212,0.44,0.61,0,0.00,1
266119758,GSN - Vests - Brand: Connelly - Brands,20142234198,GSN Brand - Connelly Vests,18283950120,connelly vests,20160206,20160212,0.44,0.66,0,0.00,1
266119758,GSN - Vests - Brand: Connelly - Brands,20142234198,GSN Brand - Connelly Vests,18283950120,connelly vests,20160206,20160212,0.44,0.72,0,0.00,2
266119758,GSN - Vests - Brand: Connelly - Brands,20142234198,GSN Brand - Connelly Vests,18283950120,connelly vests,20160206,20160212,0.44,0.86,0,0.00,2
266119758,GSN - Vests - Brand: Connelly - Brands,20142234198,GSN Brand - Connelly Vests,18283950120,connelly vests,20160206,20160212,0.44,0.88,0,0.00,3
266119758,GSN - Vests - Brand: Connelly - Brands,20142234198,GSN Brand - Connelly Vests,18283950120,connelly vests,20160206,20160212,0.44,0.91,0,0.00,3
266119758,GSN - Vests - Brand: Connelly - Brands,20142234198,GSN Brand - Connelly Vests,18283950120,connelly vests,20160206,20160212,0.44,0.99,0,0.00,3
266119758,GSN - Vests - Brand: Connelly - Brands,20142234198,GSN Brand - Connelly Vests,18283950120,connelly vests,20160206,20160212,0.44,1.05,0,0.00,3
266119758,GSN - Vests - Brand: Connelly - Brands,20142234198,GSN Brand - Connelly Vests,18283950120,connelly vests,20160206,20160212,0.44,1.19,0,0.00,4
266119518,GSN - Vests - Brand: Billabong - Brands,20142233358,GSN Brand - Billabong Vests,18283950120,billabong vests,20160206,20160212,0.37,0.12,0,0.00,1
266119518,GSN - Vests - Brand: Billabong - Brands,20142233358,GSN Brand - Billabong Vests,18283950120,billabong vests,20160206,20160212,0.37,0.25,0,0.00,2
266119518,GSN - Vests - Brand: Billabong - Brands,20142233358,GSN Brand - Billabong Vests,18283950120,billabong vests,20160206,20160212,0.37,0.29,0,0.00,2
266119518,GSN - Vests - Brand: Billabong - Brands,20142233358,GSN Brand - Billabong Vests,18283950120,billabong vests,20160206,20160212,0.37,0.37,0,0.00,2
266119518,GSN - Vests - Brand: Billabong - Brands,20142233358,GSN Brand - Billabong Vests,18283950120,billabong vests,20160206,20160212,0.37,0.56,0,0.00,2
266119518,GSN - Vests - Brand: Billabong - Brands,20142233358,GSN Brand - Billabong Vests,18283950120,billabong vests,20160206,20160212,0.37,0.59,0,0.00,2
266119518,GSN - Vests - Brand: Billabong - Brands,20142233358,GSN Brand - Billabong Vests,18283950120,billabong vests,20160206,20160212,0.37,0.60,0,0.00,3
266119518,GSN - Vests - Brand: Billabong - Brands,20142233358,GSN Brand - Billabong Vests,18283950120,billabong vests,20160206,20160212,0.37,0.61,0,0.00,3
266119518,GSN - Vests - Brand: Billabong - Brands,20142233358,GSN Brand - Billabong Vests,18283950120,billabong vests,20160206,20160212,0.37,0.84,0,0.00,3
266119518,GSN - Vests - Brand: Billabong - Brands,20142233358,GSN Brand - Billabong Vests,18283950120,billabong vests,20160206,20160212,0.37,1.27,0,0.00,3
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,81485006358,wakeskates,20160206,20160212,0.32,0.01,0,0.00,5
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,81485006358,wakeskates,20160206,20160212,0.32,0.10,0,0.00,35
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,81485006358,wakeskates,20160206,20160212,0.32,0.32,0,0.00,58
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,81485006358,wakeskates,20160206,20160212,0.32,0.79,0,0.00,65
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,81485006358,wakeskates,20160206,20160212,0.32,1.16,0,0.00,77
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,81485006358,wakeskates,20160206,20160212,0.32,1.43,0,0.00,94
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,81485006358,wakeskates,20160206,20160212,0.32,1.88,0,0.00,102
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,81485006358,wakeskates,20160206,20160212,0.32,2.20,0,0.00,115
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,81485006358,wakeskates,20160206,20160212,0.32,2.58,0,0.00,126
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,81485006358,wakeskates,20160206,20160212,0.32,2.99,0,0.00,136
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,18283950120,wakeskates,20160206,20160212,0.32,0.01,0,0.00,5
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,18283950120,wakeskates,20160206,20160212,0.32,0.10,0,0.00,35
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,18283950120,wakeskates,20160206,20160212,0.32,0.32,0,0.00,58
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,18283950120,wakeskates,20160206,20160212,0.32,0.79,0,0.00,65
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,18283950120,wakeskates,20160206,20160212,0.32,1.16,0,0.00,77
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,18283950120,wakeskates,20160206,20160212,0.32,1.43,0,0.00,94
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,18283950120,wakeskates,20160206,20160212,0.32,1.88,0,0.00,102
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,18283950120,wakeskates,20160206,20160212,0.32,2.20,0,0.00,115
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,18283950120,wakeskates,20160206,20160212,0.32,2.58,0,0.00,126
266112078,GSN - Wakeskates - General,20142120198,GSN General - Wakeskates,18283950120,wakeskates,20160206,20160212,0.32,2.99,0,0.00,136
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,81486153918,wakeboard bindings,20160206,20160212,0.66,0.01,2,0.01,42
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,81486153918,wakeboard bindings,20160206,20160212,0.66,0.34,13,1.09,545
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,81486153918,wakeboard bindings,20160206,20160212,0.66,0.66,24,5.10,1070
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,81486153918,wakeboard bindings,20160206,20160212,0.66,0.97,46,18.60,1500
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,81486153918,wakeboard bindings,20160206,20160212,0.66,1.26,68,38.50,1940
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,81486153918,wakeboard bindings,20160206,20160212,0.66,1.55,86,55.10,2360
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,81486153918,wakeboard bindings,20160206,20160212,0.66,1.88,106,76.80,2750
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,81486153918,wakeboard bindings,20160206,20160212,0.66,2.21,121,94.90,3110
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,81486153918,wakeboard bindings,20160206,20160212,0.66,2.60,133,114.00,3420
266111718,GSN - Wakeboard Bindings - General,20142119718,GSN General - Wakeboard Bindings,81486153918,wakeboard bindings,20160206,20160212,0.66,3.01,142,133.00,3650
266112438,GSN - Water Skis - General,20142137478,GSN General - Water Skis,86478421751,water skis,20160206,20160212,0.32,0.01,0,0.00,2
266112438,GSN - Water Skis - General,20142137478,GSN General - Water Skis,86478421751,water skis,20160206,20160212,0.32,0.32,0,0.00,9
266112438,GSN - Water Skis - General,20142137478,GSN General - Water Skis,86478421751,water skis,20160206,20160212,0.32,0.63,0,0.00,31
266112438,GSN - Water Skis - General,20142137478,GSN General - Water Skis,86478421751,water skis,20160206,20160212,0.32,0.85,1,0.49,56
266112438,GSN - Water Skis - General,20142137478,GSN General - Water Skis,86478421751,water skis,20160206,20160212,0.32,1.08,1,1.26,78
266112438,GSN - Water Skis - General,20142137478,GSN General - Water Skis,86478421751,water skis,20160206,20160212,0.32,1.28,2,2.34,102
266112438,GSN - Water Skis - General,20142137478,GSN General - Water Skis,86478421751,water skis,20160206,20160212,0.32,1.52,2,3.18,125
266112438,GSN - Water Skis - General,20142137478,GSN General - Water Skis,86478421751,water skis,20160206,20160212,0.32,1.94,3,4.21,136
266112438,GSN - Water Skis - General,20142137478,GSN General - Water Skis,86478421751,water skis,20160206,20160212,0.32,2.40,3,4.61,147
266112438,GSN - Water Skis - General,20142137478,GSN General - Water Skis,86478421751,water skis,20160206,20160212,0.32,2.90,3,5.37,150
266113878,GSN - Accessories - Category: Misc - Categories,20142139638,GSN Category - Misc,18283950120,misc,20160206,20160212,0.54,0.67,0,0.00,1
266113878,GSN - Accessories - Category: Misc - Categories,20142139638,GSN Category - Misc,18283950120,misc,20160206,20160212,0.54,0.91,0,0.00,2
266113878,GSN - Accessories - Category: Misc - Categories,20142139638,GSN Category - Misc,18283950120,misc,20160206,20160212,0.54,1.46,0,0.00,3
266113878,GSN - Accessories - Category: Misc - Categories,20142139638,GSN Category - Misc,18283950120,misc,20160206,20160212,0.54,1.77,0,0.00,4
266113878,GSN - Accessories - Category: Misc - Categories,20142139638,GSN Category - Misc,18283950120,misc,20160206,20160212,0.54,1.99,0,0.00,4
266113878,GSN - Accessories - Category: Misc - Categories,20142139638,GSN Category - Misc,18283950120,misc,20160206,20160212,0.54,2.37,0,0.00,4
266113878,GSN - Accessories - Category: Misc - Categories,20142139638,GSN Category - Misc,18283950120,misc,20160206,20160212,0.54,2.89,0,0.00,5
266117238,GSN - Boardshorts - Brand: Liquid Force - Brands,20142211278,GSN Brand - Liquid Force Boardshorts,81485224638,liquid force boardshorts,20160206,20160212,0.44,0.06,0,0.00,1
266117238,GSN - Boardshorts - Brand: Liquid Force - Brands,20142211278,GSN Brand - Liquid Force Boardshorts,81485224638,liquid force boardshorts,20160206,20160212,0.44,0.07,0,0.00,2
266117238,GSN - Boardshorts - Brand: Liquid Force - Brands,20142211278,GSN Brand - Liquid Force Boardshorts,81485224638,liquid force boardshorts,20160206,20160212,0.44,0.08,0,0.00,3
266117238,GSN - Boardshorts - Brand: Liquid Force - Brands,20142211278,GSN Brand - Liquid Force Boardshorts,81485224638,liquid force boardshorts,20160206,20160212,0.44,0.10,0,0.00,4
266117238,GSN - Boardshorts - Brand: Liquid Force - Brands,20142211278,GSN Brand - Liquid Force Boardshorts,81485224638,liquid force boardshorts,20160206,20160212,0.44,0.11,0,0.00,5
266117238,GSN - Boardshorts - Brand: Liquid Force - Brands,20142211278,GSN Brand - Liquid Force Boardshorts,81485224638,liquid force boardshorts,20160206,20160212,0.44,0.15,0,0.00,6
266117238,GSN - Boardshorts - Brand: Liquid Force - Brands,20142211278,GSN Brand - Liquid Force Boardshorts,81485224638,liquid force boardshorts,20160206,20160212,0.44,0.23,0,0.00,6
266117238,GSN - Boardshorts - Brand: Liquid Force - Brands,20142211278,GSN Brand - Liquid Force Boardshorts,81485224638,liquid force boardshorts,20160206,20160212,0.44,0.40,0,0.00,6
266117238,GSN - Boardshorts - Brand: Liquid Force - Brands,20142211278,GSN Brand - Liquid Force Boardshorts,81485224638,liquid force boardshorts,20160206,20160212,0.44,0.44,0,0.00,6
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,18283950120,water ski bindings,20160206,20160212,0.38,0.01,0,0.00,1
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,18283950120,water ski bindings,20160206,20160212,0.38,0.38,0,0.00,13
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,18283950120,water ski bindings,20160206,20160212,0.38,0.66,0,0.00,24
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,18283950120,water ski bindings,20160206,20160212,0.38,0.95,1,0.73,37
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,18283950120,water ski bindings,20160206,20160212,0.38,1.21,1,1.01,48
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,18283950120,water ski bindings,20160206,20160212,0.38,1.48,2,2.76,67
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,18283950120,water ski bindings,20160206,20160212,0.38,1.58,2,2.89,74
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,18283950120,water ski bindings,20160206,20160212,0.38,2.04,2,3.24,78
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,18283950120,water ski bindings,20160206,20160212,0.38,2.52,3,3.58,82
266112318,GSN - Water Ski Bindings - General,20142120438,GSN General - Water Ski Bindings,18283950120,water ski bindings,20160206,20160212,0.38,2.99,3,3.76,85
266112198,GSN - Wakesurf Boards - General,20142120318,GSN General - Wakesurf Boards,81447647838,wakesurf boards,20160206,20160212,0.78,0.01,2,0.01,68
266112198,GSN - Wakesurf Boards - General,20142120318,GSN General - Wakesurf Boards,81447647838,wakesurf boards,20160206,20160212,0.78,0.20,17,0.80,663
266112198,GSN - Wakesurf Boards - General,20142120318,GSN General - Wakesurf Boards,81447647838,wakesurf boards,20160206,20160212,0.78,0.51,25,3.48,1130
